(58, 58, 60)
(63, 63, 65)
(58, 58, 60)
(55, 55, 57)
(54, 54, 56)
(53, 53, 55)
(51, 51, 53)
(41, 41, 43)
(43, 43, 45)
(40, 40, 42)
(42, 42, 44)
(45, 45, 47)
(44, 44, 46)
(46, 46, 48)
(47, 47, 49)
(42, 42, 44)
(46, 44, 47)
(44, 42, 45)
(49, 47, 50)
(46, 44, 47)
(50, 48, 51)
(53, 51, 54)
(54, 52, 55)
(39, 37, 40)
(53, 51, 54)
(48, 46, 49)
(46, 44, 47)
(52, 50, 53)
(56, 54, 57)
(51, 49, 52)
(51, 49, 52)
(59, 57, 60)
(68, 66, 67)
(53, 51, 52)
(46, 44, 45)
(53, 51, 52)
(53, 51, 52)
(64, 60, 61)
(58, 54, 53)
(59, 55, 54)
(60, 56, 55)
(59, 55, 54)
(61, 57, 56)
(56, 52, 51)
(57, 53, 52)
(64, 60, 59)
(62, 56, 56)
(60, 54, 54)
(55, 51, 50)
(62, 58, 57)
(56, 52, 51)
(62, 58, 57)
(52, 48, 47)
(51, 47, 46)
(49, 45, 44)
(49, 45, 44)
(47, 43, 42)
(47, 43, 42)
(51, 47, 46)
(45, 41, 40)
(47, 43, 42)
(42, 38, 37)
(46, 42, 41)
(46, 42, 41)
(45, 41, 40)
(46, 42, 41)
(45, 41, 40)
(38, 34, 33)
(42, 38, 37)
(36, 32, 31)
(36, 32, 31)
(36, 32, 31)
(29, 25, 24)
(32, 28, 27)
(29, 25, 24)
(37, 33, 32)
(42, 38, 37)
(57, 53, 52)
(54, 50, 49)
(49, 45, 44)
(36, 30, 30)
(43, 37, 37)
(38, 32, 32)
(47, 41, 41)
(47, 41, 41)
(49, 43, 43)
(48, 42, 42)
(53, 47, 47)
(50, 44, 44)
(53, 47, 47)
(52, 46, 46)
(49, 43, 43)
(47, 41, 41)
(49, 43, 43)
(52, 46, 46)
(55, 49, 49)
(50, 46, 47)
(51, 47, 48)
(52, 48, 49)
(59, 55, 56)
(50, 46, 47)
(53, 49, 50)
(52, 48, 49)
(54, 50, 51)
(64, 60, 61)
(51, 47, 48)
(50, 46, 47)
(54, 50, 51)
(50, 46, 47)
(47, 43, 44)
(47, 43, 44)
(43, 39, 40)
(44, 42, 45)
(44, 42, 45)
(54, 52, 55)
(44, 42, 45)
(60, 58, 61)
(78, 76, 79)
(77, 75, 78)
(71, 69, 72)
(72, 70, 73)
(73, 71, 74)
(73, 71, 74)
(69, 67, 70)
(73, 71, 74)
(75, 73, 76)
(68, 66, 69)
(70, 68, 71)
(76, 74, 75)
(69, 67, 68)
(68, 66, 67)
(71, 69, 70)
(70, 68, 69)
(67, 65, 66)
(64, 62, 63)
(59, 57, 58)
(59, 57, 58)
(63, 61, 62)
(63, 61, 62)
(62, 60, 61)
(63, 61, 62)
(60, 58, 59)
(57, 55, 56)
(57, 55, 56)
(62, 60, 61)
(59, 57, 58)
(53, 51, 52)
(74, 72, 73)
(65, 63, 64)
(73, 71, 72)
(68, 66, 67)
(63, 61, 62)
(65, 63, 64)
(67, 65, 66)
(66, 64, 65)
(66, 64, 65)
(68, 66, 67)
(66, 64, 65)
(65, 63, 64)
(69, 67, 68)
(67, 65, 66)
(69, 67, 68)
(67, 65, 66)
(70, 68, 69)
(71, 69, 70)
(68, 66, 67)
(71, 69, 72)
(68, 68, 70)
(71, 71, 73)
(70, 70, 72)
(84, 84, 86)
(81, 81, 83)
(68, 68, 70)
(77, 77, 79)
(83, 83, 85)
(77, 77, 79)
(75, 74, 79)
(75, 74, 79)
(76, 75, 80)
(83, 82, 87)
(79, 78, 83)
(75, 74, 79)
(82, 81, 86)
(82, 81, 86)
(80, 79, 84)
(80, 79, 84)
(85, 84, 89)
(89, 88, 93)
(80, 79, 84)
(79, 78, 83)
(88, 87, 92)
(82, 81, 86)
(81, 81, 83)
(80, 80, 82)
(84, 84, 86)
(82, 82, 84)
(87, 86, 91)
(84, 83, 88)
(88, 87, 92)
(87, 86, 91)
(82, 81, 86)
(89, 88, 93)
(90, 89, 94)
(89, 88, 93)
(84, 84, 86)
(85, 85, 87)
(91, 91, 93)
(84, 84, 86)
(87, 86, 91)
(89, 88, 93)
(90, 89, 94)
(81, 80, 85)
(84, 83, 88)
(82, 81, 86)
(71, 70, 75)
(82, 81, 86)
(86, 85, 90)
(77, 76, 81)
(68, 67, 72)
(81, 80, 85)
(88, 87, 92)
(88, 87, 92)
(75, 74, 79)
(75, 74, 79)
(87, 86, 91)
(82, 81, 86)
(83, 82, 87)
(90, 89, 94)
(81, 80, 85)
(89, 88, 93)
(86, 85, 90)
(72, 71, 76)
(82, 81, 86)
(68, 67, 72)
(74, 73, 78)
(77, 76, 81)
(77, 76, 81)
(69, 68, 73)
(86, 85, 90)
(98, 97, 102)
(90, 89, 94)
(92, 91, 96)
(94, 93, 98)
(93, 92, 97)
(97, 96, 101)
(92, 91, 96)
(82, 81, 86)
(88, 87, 92)
(95, 94, 99)
(88, 87, 92)
(84, 83, 88)
(90, 89, 94)
(92, 91, 96)
(87, 86, 91)
(91, 90, 95)
(97, 96, 101)
(97, 96, 101)
(101, 100, 105)
(96, 95, 100)
(89, 88, 93)
(85, 84, 89)
(94, 93, 98)
(90, 89, 94)
(96, 95, 100)
(102, 101, 106)
(95, 94, 99)
(78, 77, 82)
(82, 81, 86)
(93, 92, 97)
(100, 99, 104)
(87, 86, 91)
(84, 83, 88)
(74, 75, 79)
(91, 90, 95)
(92, 91, 96)
(90, 89, 94)
(90, 89, 94)
(89, 88, 93)
(91, 89, 94)
(85, 83, 88)
(91, 90, 95)
(80, 79, 84)
(74, 73, 79)
(75, 76, 81)
(75, 76, 81)
(87, 88, 93)
(82, 85, 90)
(81, 84, 89)
(84, 85, 90)
(79, 80, 85)
(84, 85, 90)
(84, 85, 90)
(81, 82, 87)
(82, 83, 88)
(82, 83, 88)
(87, 88, 93)
(86, 87, 92)
(89, 90, 95)
(86, 87, 92)
(82, 83, 88)
(79, 80, 85)
(85, 86, 91)
(76, 77, 82)
(79, 80, 85)
(81, 81, 89)
(72, 72, 80)
(73, 73, 81)
(82, 82, 90)
(82, 82, 90)
(78, 78, 86)
(76, 76, 84)
(75, 75, 83)
(75, 75, 83)
(76, 76, 84)
(77, 77, 85)
(87, 87, 95)
(75, 75, 83)
(72, 72, 80)
(76, 76, 84)
(77, 77, 85)
(75, 75, 83)
(66, 66, 74)
(71, 71, 79)
(72, 72, 80)
(74, 74, 82)
(66, 66, 74)
(70, 70, 78)
(69, 69, 77)
(70, 70, 78)
(75, 75, 83)
(65, 65, 73)
(72, 72, 80)
(81, 81, 89)
(75, 75, 83)
(76, 76, 84)
(74, 74, 82)
(77, 77, 85)
(75, 75, 83)
(73, 73, 81)
(70, 70, 78)
(68, 69, 74)
(67, 68, 73)
(69, 70, 75)
(72, 71, 77)
(69, 68, 74)
(75, 74, 80)
(60, 59, 65)
(65, 64, 70)
(76, 75, 80)
(65, 64, 69)
(63, 62, 67)
(69, 68, 73)
(69, 68, 74)
(72, 71, 77)
(72, 71, 77)
(74, 73, 79)
(76, 75, 81)
(73, 72, 78)
(68, 69, 74)
(70, 71, 76)
(70, 71, 76)
(72, 72, 80)
(72, 72, 80)
(71, 71, 79)
(70, 70, 78)
(70, 70, 78)
(70, 70, 78)
(69, 69, 77)
(72, 75, 80)
(71, 74, 79)
(87, 90, 95)
(81, 84, 89)
(85, 88, 93)
(87, 88, 93)
(81, 82, 87)
(81, 82, 87)
(84, 85, 90)
(84, 85, 90)
(81, 82, 87)
(87, 88, 93)
(88, 89, 94)
(84, 85, 90)
(86, 85, 91)
(84, 83, 89)
(74, 77, 84)
(83, 86, 93)
(87, 90, 97)
(88, 91, 98)
(85, 88, 95)
(86, 89, 96)
(88, 91, 98)
(77, 80, 87)
(78, 81, 88)
(81, 84, 91)
(79, 82, 89)
(80, 83, 90)
(89, 92, 99)
(90, 93, 100)
(81, 84, 91)
(72, 75, 82)
(54, 54, 56)
(59, 59, 61)
(55, 55, 57)
(56, 56, 58)
(56, 56, 58)
(56, 56, 58)
(58, 58, 60)
(52, 52, 54)
(47, 47, 49)
(45, 45, 47)
(46, 46, 48)
(47, 47, 49)
(48, 48, 50)
(50, 50, 52)
(49, 49, 51)
(44, 44, 46)
(38, 36, 39)
(39, 37, 40)
(45, 43, 46)
(43, 41, 44)
(48, 46, 49)
(49, 47, 50)
(53, 51, 54)
(46, 44, 47)
(55, 53, 56)
(49, 47, 50)
(50, 48, 51)
(57, 55, 58)
(57, 55, 58)
(52, 50, 53)
(54, 52, 55)
(59, 57, 60)
(69, 67, 68)
(53, 51, 52)
(49, 47, 48)
(54, 52, 53)
(56, 54, 55)
(64, 60, 61)
(58, 54, 53)
(58, 54, 53)
(61, 57, 56)
(59, 55, 54)
(61, 57, 56)
(57, 53, 52)
(56, 52, 51)
(59, 55, 54)
(57, 51, 51)
(58, 52, 52)
(56, 52, 51)
(61, 57, 56)
(55, 51, 50)
(61, 57, 56)
(54, 50, 49)
(53, 49, 48)
(51, 47, 46)
(48, 44, 43)
(47, 43, 42)
(48, 44, 43)
(48, 44, 43)
(48, 44, 43)
(45, 41, 40)
(45, 41, 40)
(45, 41, 40)
(46, 42, 41)
(45, 41, 40)
(46, 42, 41)
(49, 45, 44)
(40, 36, 35)
(46, 42, 41)
(37, 33, 32)
(38, 34, 33)
(38, 34, 33)
(33, 29, 28)
(35, 31, 30)
(33, 29, 28)
(38, 34, 33)
(44, 40, 39)
(53, 49, 48)
(51, 47, 46)
(48, 44, 43)
(39, 33, 33)
(44, 38, 38)
(40, 34, 34)
(47, 41, 41)
(48, 42, 42)
(48, 42, 42)
(50, 44, 44)
(53, 47, 47)
(50, 44, 44)
(52, 46, 46)
(52, 46, 46)
(49, 43, 43)
(46, 40, 40)
(46, 40, 40)
(48, 42, 42)
(50, 44, 44)
(51, 47, 48)
(48, 44, 45)
(50, 46, 47)
(55, 51, 52)
(52, 48, 49)
(53, 49, 50)
(53, 49, 50)
(52, 48, 49)
(60, 56, 57)
(50, 46, 47)
(50, 46, 47)
(52, 48, 49)
(47, 43, 44)
(46, 42, 43)
(48, 44, 45)
(47, 43, 44)
(43, 41, 44)
(44, 42, 45)
(51, 49, 52)
(45, 43, 46)
(54, 52, 55)
(77, 75, 78)
(73, 71, 74)
(70, 68, 71)
(74, 72, 75)
(74, 72, 75)
(74, 72, 75)
(68, 66, 69)
(70, 68, 71)
(71, 69, 72)
(65, 63, 66)
(66, 64, 67)
(72, 70, 71)
(64, 62, 63)
(63, 61, 62)
(66, 64, 65)
(65, 63, 64)
(63, 61, 62)
(61, 59, 60)
(57, 55, 56)
(61, 59, 60)
(64, 62, 63)
(63, 61, 62)
(61, 59, 60)
(62, 60, 61)
(59, 57, 58)
(56, 54, 55)
(56, 54, 55)
(63, 61, 62)
(56, 54, 55)
(55, 53, 54)
(72, 70, 71)
(67, 65, 66)
(64, 62, 63)
(65, 63, 64)
(61, 59, 60)
(65, 63, 64)
(66, 64, 65)
(67, 65, 66)
(68, 66, 67)
(69, 67, 68)
(65, 63, 64)
(64, 62, 63)
(70, 68, 69)
(67, 65, 66)
(70, 68, 69)
(68, 66, 67)
(72, 70, 71)
(72, 70, 71)
(70, 68, 69)
(72, 70, 73)
(68, 68, 70)
(71, 71, 73)
(74, 74, 76)
(84, 84, 86)
(75, 75, 77)
(64, 64, 66)
(75, 75, 77)
(79, 79, 81)
(72, 72, 74)
(75, 74, 79)
(74, 73, 78)
(74, 73, 78)
(81, 80, 85)
(80, 79, 84)
(77, 76, 81)
(82, 81, 86)
(80, 79, 84)
(78, 77, 82)
(82, 81, 86)
(85, 84, 89)
(88, 87, 92)
(82, 81, 86)
(80, 79, 84)
(87, 86, 91)
(80, 79, 84)
(81, 81, 83)
(80, 80, 82)
(84, 84, 86)
(81, 81, 83)
(87, 86, 91)
(85, 84, 89)
(90, 89, 94)
(89, 88, 93)
(82, 81, 86)
(89, 88, 93)
(93, 92, 97)
(93, 92, 97)
(85, 85, 87)
(83, 83, 85)
(89, 89, 91)
(84, 84, 86)
(84, 83, 88)
(86, 85, 90)
(87, 86, 91)
(85, 84, 89)
(87, 86, 91)
(83, 82, 87)
(75, 74, 79)
(80, 79, 84)
(86, 85, 90)
(78, 77, 82)
(68, 67, 72)
(81, 80, 85)
(89, 88, 93)
(89, 88, 93)
(77, 76, 81)
(77, 76, 81)
(91, 90, 95)
(87, 86, 91)
(88, 87, 92)
(94, 93, 98)
(83, 82, 87)
(87, 86, 91)
(84, 83, 88)
(78, 77, 82)
(80, 79, 84)
(70, 69, 74)
(74, 73, 78)
(78, 77, 82)
(80, 79, 84)
(72, 71, 76)
(84, 83, 88)
(95, 94, 99)
(91, 90, 95)
(92, 91, 96)
(94, 93, 98)
(93, 92, 97)
(97, 96, 101)
(94, 93, 98)
(85, 84, 89)
(92, 91, 96)
(94, 93, 98)
(88, 87, 92)
(84, 83, 88)
(89, 88, 93)
(89, 88, 93)
(85, 84, 89)
(90, 89, 94)
(97, 96, 101)
(99, 98, 103)
(103, 102, 107)
(100, 99, 104)
(92, 91, 96)
(86, 85, 90)
(95, 94, 99)
(90, 89, 94)
(94, 93, 98)
(100, 99, 104)
(94, 93, 98)
(79, 78, 83)
(84, 83, 88)
(94, 93, 98)
(101, 100, 105)
(89, 88, 93)
(86, 85, 90)
(79, 80, 84)
(92, 91, 96)
(90, 89, 94)
(88, 87, 92)
(88, 87, 92)
(88, 87, 92)
(92, 90, 95)
(90, 88, 93)
(89, 88, 93)
(81, 80, 85)
(77, 76, 82)
(78, 79, 84)
(79, 80, 85)
(92, 93, 98)
(85, 88, 93)
(83, 86, 91)
(85, 86, 91)
(79, 80, 85)
(85, 86, 91)
(85, 86, 91)
(81, 82, 87)
(82, 83, 88)
(82, 83, 88)
(87, 88, 93)
(87, 88, 93)
(91, 92, 97)
(87, 88, 93)
(82, 83, 88)
(77, 78, 83)
(84, 85, 90)
(77, 78, 83)
(82, 83, 88)
(81, 81, 89)
(72, 72, 80)
(72, 72, 80)
(79, 79, 87)
(80, 80, 88)
(76, 76, 84)
(76, 76, 84)
(77, 77, 85)
(76, 76, 84)
(76, 76, 84)
(78, 78, 86)
(89, 89, 97)
(77, 77, 85)
(74, 74, 82)
(76, 76, 84)
(74, 74, 82)
(74, 74, 82)
(68, 68, 76)
(74, 74, 82)
(74, 74, 82)
(75, 75, 83)
(68, 68, 76)
(71, 71, 79)
(69, 69, 77)
(70, 70, 78)
(74, 74, 82)
(62, 62, 70)
(70, 70, 78)
(81, 81, 89)
(76, 76, 84)
(75, 75, 83)
(70, 70, 78)
(77, 77, 85)
(75, 75, 83)
(73, 73, 81)
(69, 69, 77)
(67, 68, 73)
(67, 68, 73)
(69, 70, 75)
(72, 71, 77)
(71, 70, 76)
(74, 73, 79)
(62, 61, 67)
(66, 65, 71)
(74, 73, 78)
(67, 66, 71)
(66, 65, 70)
(69, 68, 73)
(70, 69, 75)
(72, 71, 77)
(73, 72, 78)
(75, 74, 80)
(77, 76, 82)
(73, 72, 78)
(68, 69, 74)
(70, 71, 76)
(70, 71, 76)
(71, 71, 79)
(72, 72, 80)
(71, 71, 79)
(69, 69, 77)
(69, 69, 77)
(69, 69, 77)
(69, 69, 77)
(72, 75, 80)
(69, 72, 77)
(83, 86, 91)
(78, 81, 86)
(82, 85, 90)
(83, 84, 89)
(78, 79, 84)
(81, 82, 87)
(84, 85, 90)
(84, 85, 90)
(82, 83, 88)
(86, 87, 92)
(87, 88, 93)
(82, 83, 88)
(84, 83, 89)
(81, 80, 86)
(75, 78, 85)
(83, 86, 93)
(86, 89, 96)
(88, 91, 98)
(86, 89, 96)
(87, 90, 97)
(86, 89, 96)
(73, 76, 83)
(74, 77, 84)
(78, 81, 88)
(78, 81, 88)
(81, 84, 91)
(90, 93, 100)
(92, 95, 102)
(85, 88, 95)
(78, 81, 88)
(57, 57, 59)
(59, 59, 61)
(56, 56, 58)
(58, 58, 60)
(57, 57, 59)
(55, 55, 57)
(59, 59, 61)
(58, 58, 60)
(51, 51, 53)
(50, 50, 52)
(49, 49, 51)
(49, 49, 51)
(51, 51, 53)
(53, 53, 55)
(50, 50, 52)
(44, 44, 46)
(38, 36, 39)
(40, 38, 41)
(45, 43, 46)
(42, 40, 43)
(48, 46, 49)
(43, 41, 44)
(45, 43, 46)
(47, 45, 48)
(55, 53, 56)
(47, 45, 48)
(53, 51, 54)
(60, 58, 61)
(53, 51, 54)
(51, 49, 52)
(56, 54, 57)
(57, 55, 58)
(70, 68, 69)
(53, 51, 52)
(52, 50, 51)
(54, 52, 53)
(61, 59, 60)
(63, 59, 60)
(59, 55, 54)
(57, 53, 52)
(58, 54, 53)
(56, 52, 51)
(60, 56, 55)
(59, 55, 54)
(58, 54, 53)
(59, 55, 54)
(57, 51, 51)
(62, 56, 56)
(58, 54, 53)
(61, 57, 56)
(55, 51, 50)
(60, 56, 55)
(57, 53, 52)
(55, 51, 50)
(52, 48, 47)
(49, 45, 44)
(47, 43, 42)
(49, 45, 44)
(45, 41, 40)
(50, 46, 45)
(44, 40, 39)
(49, 45, 44)
(45, 41, 40)
(47, 43, 42)
(42, 38, 37)
(43, 39, 38)
(50, 46, 45)
(39, 35, 34)
(48, 44, 43)
(34, 30, 29)
(40, 36, 35)
(39, 35, 34)
(40, 36, 35)
(38, 34, 33)
(40, 36, 35)
(40, 36, 35)
(46, 42, 41)
(46, 42, 41)
(48, 44, 43)
(46, 42, 41)
(42, 36, 36)
(45, 39, 39)
(43, 37, 37)
(45, 39, 39)
(51, 45, 45)
(46, 40, 40)
(51, 45, 45)
(53, 47, 47)
(49, 43, 43)
(52, 46, 46)
(53, 47, 47)
(50, 44, 44)
(47, 41, 41)
(46, 40, 40)
(47, 41, 41)
(47, 41, 41)
(52, 48, 49)
(46, 42, 43)
(49, 45, 46)
