(72, 60, 46)
(61, 49, 35)
(74, 62, 48)
(67, 55, 41)
(68, 56, 42)
(59, 47, 35)
(66, 54, 42)
(65, 53, 41)
(60, 48, 36)
(71, 59, 47)
(68, 55, 46)
(70, 57, 48)
(64, 51, 42)
(74, 61, 52)
(76, 63, 54)
(67, 54, 45)
(64, 54, 45)
(58, 48, 39)
(65, 55, 46)
(72, 62, 53)
(68, 58, 49)
(59, 49, 40)
(60, 50, 41)
(63, 53, 44)
(61, 51, 42)
(66, 57, 50)
(61, 52, 45)
(60, 51, 44)
(61, 52, 45)
(62, 53, 46)
(68, 59, 52)
(71, 62, 55)
(69, 59, 50)
(65, 55, 46)
(63, 53, 44)
(61, 51, 42)
(58, 48, 39)
(56, 46, 37)
(57, 47, 38)
(60, 50, 41)
(53, 43, 34)
(56, 46, 37)
(56, 46, 37)
(56, 46, 37)
(58, 48, 39)
(58, 48, 39)
(57, 47, 38)
(60, 50, 41)
(59, 49, 40)
(58, 48, 39)
(57, 47, 38)
(62, 52, 43)
(62, 52, 43)
(61, 51, 42)
(63, 53, 44)
(56, 46, 36)
(64, 54, 44)
(58, 48, 38)
(59, 49, 39)
(65, 55, 45)
(66, 56, 44)
(59, 49, 37)
(57, 47, 35)
(60, 50, 38)
(58, 48, 39)
(53, 43, 34)
(66, 56, 47)
(69, 59, 50)
(58, 48, 39)
(56, 46, 37)
(59, 49, 40)
(66, 56, 47)
(58, 48, 39)
(62, 52, 43)
(70, 60, 51)
(66, 56, 47)
(62, 52, 43)
(61, 51, 42)
(56, 46, 37)
(57, 47, 38)
(66, 56, 47)
(71, 61, 52)
(64, 54, 45)
(63, 53, 44)
(65, 55, 46)
(65, 55, 46)
(66, 56, 47)
(63, 53, 44)
(70, 60, 51)
(66, 56, 47)
(64, 54, 45)
(65, 55, 46)
(65, 55, 46)
(69, 59, 50)
(71, 61, 52)
(68, 58, 49)
(71, 61, 51)
(71, 61, 51)
(71, 61, 51)
(71, 61, 51)
(68, 58, 48)
(67, 57, 45)
(74, 62, 50)
(81, 69, 57)
(70, 58, 46)
(69, 57, 45)
(74, 62, 50)
(77, 65, 53)
(73, 61, 49)
(68, 56, 44)
(71, 59, 45)
(72, 60, 46)
(64, 55, 40)
(64, 54, 42)
(70, 60, 48)
(60, 50, 40)
(61, 50, 44)
(61, 50, 46)
(66, 55, 53)
(70, 59, 57)
(70, 58, 58)
(33, 21, 21)
(74, 62, 62)
(55, 44, 42)
(62, 51, 49)
(81, 70, 66)
(84, 73, 69)
(85, 74, 68)
(77, 67, 58)
(79, 69, 60)
(78, 68, 59)
(133, 120, 112)
(79, 66, 58)
(86, 73, 65)
(87, 74, 66)
(72, 59, 51)
(95, 82, 74)
(85, 72, 64)
(62, 49, 41)
(78, 63, 56)
(83, 68, 61)
(72, 57, 50)
(88, 73, 68)
(72, 57, 52)
(78, 60, 50)
(75, 57, 47)
(96, 79, 69)
(78, 61, 53)
(88, 71, 63)
(83, 66, 58)
(75, 60, 53)
(98, 83, 76)
(83, 70, 64)
(93, 80, 74)
(82, 71, 65)
(83, 72, 68)
(70, 59, 55)
(78, 67, 63)
(74, 65, 60)
(83, 73, 71)
(72, 58, 49)
(102, 88, 79)
(85, 71, 62)
(69, 55, 46)
(88, 75, 66)
(69, 56, 47)
(78, 65, 56)
(77, 64, 56)
(78, 65, 57)
(62, 52, 43)
(76, 66, 57)
(68, 58, 49)
(67, 57, 48)
(86, 75, 69)
(75, 64, 58)
(68, 57, 51)
(70, 61, 54)
(81, 72, 65)
(76, 67, 60)
(57, 48, 41)
(59, 48, 42)
(64, 53, 47)
(59, 48, 42)
(65, 54, 48)
(78, 67, 61)
(78, 67, 61)
(71, 60, 54)
(74, 63, 57)
(91, 78, 72)
(71, 58, 52)
(57, 44, 38)
(88, 75, 69)
(85, 74, 72)
(68, 57, 55)
(57, 46, 44)
(72, 61, 59)
(55, 44, 42)
(66, 55, 53)
(69, 59, 57)
(67, 57, 55)
(62, 52, 50)
(54, 44, 42)
(59, 49, 47)
(62, 52, 50)
(58, 48, 46)
(57, 47, 45)
(60, 50, 48)
(67, 57, 55)
(59, 51, 48)
(59, 51, 48)
(74, 66, 63)
(67, 59, 56)
(58, 50, 47)
(52, 44, 41)
(57, 49, 46)
(54, 46, 43)
(58, 50, 47)
(57, 49, 46)
(68, 61, 55)
(70, 63, 57)
(68, 61, 55)
(51, 44, 38)
(52, 45, 39)
(58, 51, 45)
(62, 54, 52)
(70, 62, 60)
(69, 61, 59)
(54, 46, 44)
(56, 48, 45)
(52, 42, 40)
(56, 46, 44)
(61, 52, 47)
(66, 57, 52)
(64, 55, 50)
(60, 51, 44)
(56, 47, 40)
(65, 56, 49)
(65, 56, 49)
(74, 64, 55)
(67, 57, 48)
(71, 60, 56)
(77, 64, 58)
(81, 68, 62)
(78, 65, 59)
(80, 67, 59)
(74, 61, 53)
(86, 73, 64)
(89, 75, 66)
(84, 70, 61)
(93, 79, 70)
(108, 91, 83)
(101, 84, 76)
(115, 98, 91)
(102, 85, 78)
(97, 80, 73)
(89, 72, 65)
(100, 82, 72)
(97, 79, 69)
(93, 75, 65)
(105, 88, 78)
(79, 62, 52)
(114, 97, 87)
(83, 66, 56)
(98, 81, 71)
(117, 100, 90)
(85, 69, 56)
(113, 95, 83)
(104, 86, 72)
(82, 64, 50)
(123, 104, 89)
(115, 96, 81)
(154, 135, 118)
(159, 136, 118)
(156, 135, 118)
(138, 120, 106)
(62, 48, 37)
(38, 27, 21)
(52, 44, 41)
(41, 36, 33)
(44, 39, 36)
(47, 39, 37)
(44, 36, 34)
(47, 37, 35)
(52, 42, 40)
(41, 31, 29)
(52, 42, 41)
(54, 46, 44)
(50, 42, 40)
(46, 38, 35)
(60, 52, 49)
(49, 42, 36)
(61, 54, 48)
(57, 50, 44)
(55, 48, 42)
(63, 56, 48)
(64, 57, 49)
(53, 46, 38)
(52, 45, 35)
(55, 48, 38)
(49, 42, 32)
(54, 47, 37)
(53, 47, 35)
(61, 55, 43)
(62, 56, 44)
(56, 47, 40)
(60, 51, 44)
(58, 49, 42)
(79, 70, 63)
(59, 50, 43)
(75, 66, 59)
(66, 57, 50)
(65, 56, 47)
(70, 61, 52)
(73, 63, 54)
(62, 52, 43)
(78, 68, 59)
(66, 56, 47)
(67, 57, 48)
(63, 53, 44)
(71, 61, 52)
(62, 53, 46)
(63, 54, 45)
(62, 53, 44)
(60, 51, 42)
