(65, 56, 47)
(66, 57, 48)
(66, 57, 48)
(67, 58, 49)
(71, 62, 53)
(71, 62, 53)
(71, 62, 53)
(75, 66, 57)
(74, 65, 56)
(76, 67, 58)
(74, 65, 56)
(73, 64, 55)
(73, 64, 55)
(70, 61, 52)
(69, 60, 51)
(75, 66, 57)
(76, 69, 61)
(75, 68, 60)
(78, 71, 63)
(79, 72, 64)
(75, 68, 58)
(75, 66, 57)
(75, 66, 57)
(72, 63, 54)
(72, 63, 54)
(76, 67, 58)
(72, 63, 54)
(70, 61, 52)
(69, 61, 50)
(68, 60, 49)
(70, 60, 50)
(63, 53, 43)
(67, 57, 48)
(63, 53, 44)
(58, 48, 39)
(57, 47, 38)
(59, 49, 40)
(63, 53, 44)
(65, 55, 46)
(66, 56, 47)
(67, 57, 48)
(68, 58, 49)
(69, 59, 50)
(67, 57, 48)
(61, 51, 42)
(55, 45, 36)
(56, 46, 37)
(60, 50, 41)
(61, 52, 45)
(62, 53, 46)
(55, 46, 39)
(53, 44, 37)
(56, 47, 40)
(60, 51, 44)
(66, 57, 50)
(60, 51, 44)
(64, 57, 49)
(69, 62, 54)
(69, 62, 54)
(67, 60, 52)
(71, 64, 56)
(74, 67, 59)
(72, 65, 57)
(71, 64, 56)
(72, 63, 56)
(73, 64, 57)
(72, 63, 56)
(71, 62, 55)
(72, 63, 56)
(75, 66, 59)
(76, 67, 60)
(76, 67, 60)
(74, 65, 58)
(69, 60, 53)
(63, 54, 47)
(59, 50, 43)
(57, 48, 41)
(57, 48, 41)
(57, 48, 41)
(57, 48, 41)
(52, 45, 39)
(52, 45, 39)
(48, 41, 35)
(47, 40, 34)
(46, 39, 33)
(46, 39, 33)
(50, 43, 37)
(50, 43, 37)
(52, 45, 39)
(56, 49, 43)
(54, 47, 41)
(56, 49, 43)
(51, 44, 38)
(55, 48, 42)
(53, 46, 40)
(53, 46, 40)
(51, 42, 35)
(55, 46, 39)
(54, 45, 38)
(54, 45, 38)
(56, 47, 40)
(56, 47, 40)
(58, 49, 42)
(64, 55, 48)
(61, 52, 45)
(62, 53, 46)
(65, 56, 49)
(61, 52, 45)
(55, 46, 39)
(56, 47, 40)
(60, 51, 44)
(59, 50, 43)
(63, 54, 45)
