(69, 63, 63)
(68, 62, 62)
(84, 75, 76)
(74, 66, 64)
(76, 66, 65)
(80, 70, 69)
(79, 69, 67)
(79, 68, 66)
(77, 66, 64)
(78, 67, 65)
(79, 68, 66)
(72, 61, 59)
(80, 70, 68)
(70, 60, 59)
(78, 68, 67)
(56, 46, 45)
(71, 61, 59)
(73, 63, 61)
(76, 66, 64)
(81, 71, 69)
(74, 64, 62)
(76, 66, 64)
(67, 57, 55)
(71, 61, 59)
(72, 62, 60)
(68, 58, 57)
(71, 61, 60)
(77, 67, 66)
(73, 63, 62)
(69, 59, 58)
(73, 63, 62)
(79, 69, 68)
(73, 65, 62)
(68, 60, 57)
(66, 58, 55)
(74, 66, 63)
(67, 59, 57)
(73, 68, 65)
(74, 69, 66)
(71, 66, 63)
(70, 64, 64)
(75, 69, 69)
(71, 65, 65)
(74, 68, 68)
(65, 59, 61)
(73, 67, 69)
(64, 60, 61)
(75, 71, 72)
(69, 61, 58)
(69, 64, 60)
(73, 68, 65)
(67, 63, 62)
(63, 62, 60)
(71, 69, 70)
(72, 68, 67)
(67, 62, 59)
(78, 70, 67)
(79, 70, 65)
(79, 68, 64)
(82, 71, 67)
(83, 73, 71)
(77, 69, 67)
(71, 63, 61)
(70, 64, 64)
(74, 68, 68)
(65, 60, 57)
(70, 65, 62)
(75, 67, 65)
(76, 68, 65)
(68, 58, 56)
(73, 64, 59)
(76, 67, 62)
(78, 69, 64)
(89, 80, 75)
(75, 66, 61)
(87, 78, 73)
(76, 66, 64)
(45, 35, 33)
(65, 57, 54)
(65, 57, 54)
(69, 61, 58)
(65, 57, 54)
(65, 57, 54)
(68, 60, 57)
(69, 61, 58)
(72, 64, 61)
(72, 64, 61)
(68, 60, 57)
(65, 57, 54)
(64, 56, 53)
(66, 58, 55)
(71, 63, 60)
(75, 67, 64)
(74, 66, 63)
(72, 64, 61)
(71, 63, 60)
(66, 61, 58)
(73, 65, 63)
(73, 63, 62)
(75, 63, 63)
(75, 61, 60)
(73, 59, 58)
(77, 66, 64)
(77, 67, 65)
(69, 61, 58)
(67, 63, 60)
(72, 71, 67)
(66, 66, 64)
(71, 71, 71)
(66, 66, 66)
(68, 66, 69)
(63, 61, 64)
(63, 67, 70)
(63, 64, 68)
(64, 65, 67)
(65, 65, 65)
(69, 68, 66)
(65, 64, 60)
(77, 74, 69)
(73, 68, 64)
(74, 69, 65)
(72, 64, 61)
(73, 65, 62)
(80, 72, 70)
(69, 61, 59)
(79, 73, 73)
(64, 58, 58)
(68, 62, 64)
(72, 67, 64)
(75, 70, 67)
(63, 55, 53)
(83, 75, 73)
(73, 65, 63)
(72, 64, 61)
(74, 66, 63)
(70, 62, 59)
(75, 67, 64)
(77, 69, 67)
(45, 37, 35)
(74, 69, 66)
(72, 66, 66)
(75, 71, 70)
(62, 58, 59)
(63, 59, 60)
(66, 66, 64)
(58, 57, 55)
(58, 57, 55)
(67, 63, 62)
(64, 58, 58)
(74, 68, 68)
(68, 62, 62)
(63, 57, 59)
(67, 63, 64)
(52, 50, 51)
(65, 63, 64)
(60, 58, 59)
(59, 55, 56)
(60, 54, 56)
(62, 53, 56)
(61, 52, 55)
(80, 66, 55)
(88, 74, 74)
(64, 55, 60)
(65, 61, 62)
(53, 55, 50)
(54, 58, 59)
(44, 47, 56)
(55, 56, 61)
(66, 67, 61)
(50, 48, 36)
(64, 59, 56)
(60, 54, 58)
(65, 61, 62)
(49, 48, 44)
(56, 56, 58)
(55, 54, 68)
(60, 58, 61)
(57, 55, 58)
(62, 57, 61)
(59, 55, 56)
(57, 53, 54)
(63, 57, 57)
(57, 51, 51)
(71, 66, 63)
(64, 56, 54)
