(208, 153, 96)
(202, 147, 90)
(208, 148, 94)
(208, 148, 96)
(208, 148, 98)
(211, 153, 103)
(202, 146, 97)
(188, 134, 87)
(175, 123, 83)
(160, 111, 70)
(155, 106, 63)
(165, 116, 73)
(182, 134, 88)
(195, 147, 99)
(202, 154, 106)
(204, 156, 107)
(204, 152, 105)
(201, 149, 102)
(195, 143, 96)
(194, 140, 93)
(194, 141, 91)
(196, 143, 91)
(201, 145, 94)
(203, 148, 94)
(205, 145, 95)
(206, 146, 94)
(204, 144, 92)
(199, 139, 87)
(197, 137, 83)
(196, 135, 80)
(196, 135, 80)
(199, 138, 83)
(187, 128, 72)
(190, 131, 75)
(191, 132, 76)
(192, 133, 77)
(199, 138, 83)
(206, 145, 90)
(208, 147, 93)
(206, 143, 90)
(212, 152, 98)
(213, 153, 99)
(211, 151, 97)
(205, 145, 91)
(199, 142, 87)
(202, 145, 90)
(206, 149, 94)
(205, 148, 93)
(206, 151, 97)
(211, 156, 102)
(210, 155, 101)
(207, 151, 100)
(209, 151, 101)
(209, 151, 101)
(205, 147, 99)
(203, 145, 97)
(212, 152, 102)
(212, 154, 106)
(211, 153, 105)
(208, 150, 102)
(207, 149, 99)
(209, 152, 99)
(209, 152, 97)
(204, 149, 92)
(207, 150, 97)
(204, 147, 94)
(205, 148, 95)
(206, 149, 96)
(209, 152, 99)
(211, 154, 101)
(209, 152, 97)
(210, 153, 98)
(212, 153, 97)
(209, 149, 95)
(208, 148, 94)
(209, 149, 95)
(211, 151, 97)
(212, 151, 97)
(212, 151, 97)
(212, 151, 97)
(212, 151, 96)
(211, 150, 95)
(211, 152, 96)
(214, 154, 100)
(214, 154, 100)
(210, 150, 96)
(207, 147, 93)
(209, 149, 95)
(208, 153, 96)
(209, 153, 96)
(206, 150, 93)
(205, 146, 90)
(201, 142, 86)
(196, 140, 83)
(200, 144, 87)
(201, 146, 89)
(207, 146, 92)
(205, 145, 91)
(206, 146, 92)
(205, 148, 95)
(205, 148, 95)
(203, 147, 96)
(201, 145, 94)
(197, 141, 90)
(196, 139, 86)
(194, 137, 84)
(194, 136, 86)
(195, 137, 87)
(200, 142, 92)
(207, 149, 99)
(207, 149, 99)
(207, 149, 99)
(204, 144, 92)
(201, 141, 89)
(199, 139, 87)
(197, 140, 87)
(199, 142, 87)
(201, 144, 89)
(200, 145, 89)
(199, 144, 87)
(200, 138, 87)
(197, 135, 84)
(199, 138, 84)
(197, 136, 82)
(201, 140, 85)
(210, 149, 94)
(208, 147, 90)
(206, 145, 88)
(208, 145, 91)
(204, 143, 88)
(202, 141, 87)
(201, 140, 86)
(198, 138, 84)
(198, 138, 84)
(202, 142, 88)
(203, 146, 91)
(203, 143, 91)
(196, 136, 84)
(195, 135, 83)
(197, 140, 87)
(197, 140, 85)
(196, 141, 85)
(196, 141, 85)
(193, 138, 82)
(182, 129, 77)
(189, 136, 84)
(193, 140, 90)
(193, 140, 90)
(198, 142, 95)
(204, 148, 101)
(202, 145, 100)
(195, 138, 93)
(191, 140, 93)
(197, 145, 97)
(198, 145, 93)
(194, 139, 85)
(191, 135, 84)
(191, 138, 88)
(193, 141, 94)
(194, 143, 100)
(190, 140, 91)
(191, 139, 89)
(189, 137, 87)
(189, 136, 84)
(192, 139, 87)
(193, 141, 91)
(191, 139, 91)
(187, 137, 88)
(197, 141, 90)
(196, 140, 89)
(190, 134, 83)
(190, 134, 83)
(195, 139, 88)
(194, 141, 89)
(194, 141, 89)
(192, 139, 87)
(193, 135, 85)
(192, 134, 84)
(184, 128, 77)
(180, 124, 73)
(183, 130, 78)
(189, 136, 86)
(190, 138, 88)
(193, 141, 91)
(192, 141, 88)
(191, 140, 87)
(191, 140, 87)
(189, 139, 88)
(189, 139, 88)
(192, 142, 91)
(188, 138, 89)
(187, 137, 88)
(188, 137, 84)
(188, 137, 84)
(188, 137, 84)
(192, 141, 88)
(198, 147, 94)
(198, 146, 96)
(196, 144, 94)
(198, 146, 96)
(197, 144, 94)
(199, 146, 96)
(199, 146, 96)
(197, 144, 92)
(200, 147, 95)
(205, 152, 100)
(206, 153, 101)
(203, 150, 98)
(190, 137, 83)
(182, 129, 75)
(182, 129, 75)
(188, 135, 81)
(193, 140, 88)
(197, 144, 92)
(196, 143, 91)
(190, 137, 85)
(193, 141, 91)
(190, 138, 88)
